trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_env_0,ls_env_1
68,0.691115050482017,0.267934691195114,RationalQuadratic,1.79179499788171,0.05723003907894228,91.99920672832059,3.5049207963354503,0.5929097998502514,2.5470867514670568
69,0.6921425488517893,0.2626690267193021,RationalQuadratic,0.21527527505324306,0.004098775344431624,96.51837064982358,1.995963553725581,1.3110920032925601,2.6248123873269327
70,0.7170364089692383,0.2491928517905008,RationalQuadratic,1.5327529955470292,0.01706405193634481,62.54382330300948,1.3324373643164171,0.6069734764204302,6.068551920962035
71,0.7060174690598762,0.2991643153794599,RationalQuadratic,0.11420865901801877,0.03512418832352697,24.524780441210748,4.114816862659797,0.18630006624945544,3.853443619744409
72,0.7906525555020784,0.5991195299720137,RationalQuadratic,0.019733652159530827,0.05888039322920312,37.732925252584515,58.57589004892997,0.9063292864833208,2.1677957032591286
73,0.7377934118978942,0.24621715112294465,RationalQuadratic,0.404368077179322,0.008825458364794982,7.948706747865799,3.5376905150857048,0.4044757215971649,0.7038818189690493
74,0.8180055980151432,0.3820092160715438,Matern32,4.864645677238383,0.621878596123934,76.31160695640844,21.238625360583175,0.02780223465750684,10.729965690896403
75,0.7481577900543892,0.513474245530665,RationalQuadratic,0.26941562838673516,0.891795902007296,0.39085584319037436,36.58576692545596,3.785719756901621,3.1180503315278365
76,0.7236608072287941,0.3216956510823412,RationalQuadratic,1.7108489291482691,0.2501825808121672,1.6531357715142598,5.5962887933971315,5.573811546962727,0.34674463941941125
77,0.7304388367831276,0.34980961225912066,RationalQuadratic,0.16502360638231628,0.097434120187133,1.167987503908893,9.166195483865149,1.4980445990501663,44.855843452300256
78,0.8432831347720391,0.467184900562415,Matern52,0.07932216525137745,0.17605027093756823,0.6913446685900413,0.4929051110450107,1.9215140031997693,5.654840808544802
79,0.7088176908177226,0.2506960327124902,RationalQuadratic,0.6884440775726881,0.0216848015213782,46.059282984489805,7.213778245658133,0.23175570694625006,0.24591309513047405
80,0.7871705336679466,0.2686852022997,Matern32,3.519826053489241,0.515205448454266,12.563365382111291,2.014824250713061,0.14191557025831222,8.033103681026947
81,1.1601255332485632,1.0373374822712962,RBF,0.03186212382131981,1.4430445028560854,5.140367931101548,3.2116671649081523,2.761349025521871,0.5084094644155356
82,0.6824295134715239,0.28928571160608935,RationalQuadratic,2.2039926509029826,0.05512761968305453,6.135596395025171,23.88180101611272,7.607672093402565,1.5649077264094318
83,0.7785596323021863,0.5596674120605708,RationalQuadratic,0.4736509347463187,0.9898705812965097,2.2862023688471975,31.48042834767147,12.978389051207017,1.5213585192331007
84,1.6414126635473,1.6371171277285312,Matern52,2.767233046565698e-06,2.0081715639789013,21.09688916052238,76.71225408385946,50.132451104928414,0.805992304937768
85,0.8211110803213326,0.6189613607112185,RationalQuadratic,0.010386997334801544,0.03695905040920083,6.407560367543378,22.971820705127342,8.177822248876277,0.13903794756411375
86,0.6895886859244579,0.2886252434882587,Matern32,0.05464022684845216,0.0005140565742727421,10.738908294705537,51.6261130984788,19.80499081710214,18.104182555589343
87,0.6958371995077381,0.30615394619985703,RationalQuadratic,1.063281322631047,0.08382798259468063,2.981867170425312,13.615492164594956,6.963004069486073,1.041894611414087
