ind,T,P,SMILES,CO2-exp,new_cation,new_anion,group
10432,338.12,2955.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.1491,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
10440,338.14,8017.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2997,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
10446,338.14,742.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.0382,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
10559,338.21,4471.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
10560,338.21,1973.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.0999,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
10561,338.22,6105.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2491,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
11692,345.64,9112.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2997,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
11693,345.64,2198.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.0999,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
11694,345.68,3305.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.1491,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
11696,345.69,6875.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2491,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
11698,345.71,5020.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
11700,345.72,822.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.0382,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
12428,353.17,3675.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.1491,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
12430,353.17,902.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.0382,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
12435,353.18,10297.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2997,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
12438,353.18,7690.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2491,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
12439,353.18,5580.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
12547,353.22,2433.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.0999,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
12846,360.69,6175.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
12847,360.69,2678.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.0999,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
12848,360.69,992.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.0382,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
12849,360.72,4055.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.1491,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
12850,360.73,8534.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2491,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
12851,360.74,11542.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2997,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
13402,368.18,9419.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2491,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
13403,368.18,2928.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.0999,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
13404,368.19,12832.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2997,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
13407,368.21,1077.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.0382,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
13408,368.22,6790.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.2,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
13410,368.24,4445.0,CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-],0.1491,CCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
1263,298.15,4600.7,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.569,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
1276,298.15,4115.6,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.538,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
1289,298.15,3587.3,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.501,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
1311,298.15,3022.4,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.454,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
1339,298.15,2530.6,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.406,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
1405,298.15,1824.7,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.326,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
1436,298.15,1496.9,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.282,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
1503,298.15,1052.3,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.213,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
1624,298.15,592.4,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.13,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
4421,313.15,4630.9,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.48,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
4472,313.15,3965.6,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.44,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
4512,313.15,3529.0,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.411,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
4554,313.15,3096.9,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.378,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
4618,313.15,2566.9,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.334,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
4714,313.15,1939.8,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.273,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
4802,313.15,1500.7,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.223,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
4867,313.15,1173.9,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.183,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
4973,313.15,696.2,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.116,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
9117,333.15,4917.1,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.4,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
9159,333.15,4107.0,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.358,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
9208,333.15,3315.3,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.309,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
9265,333.15,2714.6,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.269,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
9299,333.15,2395.5,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.244,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
9379,333.15,1737.7,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.19,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
9408,333.15,1522.8,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.171,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
9480,333.15,1089.9,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.128,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
9548,333.15,674.6,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.084,COC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,COC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
9719,333.2,5350.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.638,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
9722,333.2,4890.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.628,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
9726,333.2,4320.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.616,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
9729,333.2,3800.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.604,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
9735,333.2,3270.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.591,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
9736,333.2,3040.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.586,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
9739,333.2,2780.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.578,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
9745,333.2,2330.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.565,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
9748,333.2,1930.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.552,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
9750,333.2,1560.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.542,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
9759,333.2,910.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.517,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
9766,333.2,450.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.502,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
9769,333.2,410.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.499,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
9774,333.2,136.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.488,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
9781,333.2,11.0,CC1(C(=O)[O-])CCCN1.CCCC[P+](CCCC)(CCCC)CCCC,0.467,CCCC[P+](CCCC)(CCCC)CCCC,CC1(C(=O)[O-])CCCN1,CCCC[P+](CCCC)(CCCC)CCCC.CC1(C(=O)[O-])CCCN1
417,283.56,703.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.2518,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
422,283.72,1446.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.4076,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
424,283.78,1902.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.5007,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
426,283.88,2505.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.6007,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
503,288.48,271.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.1009,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
740,293.33,1325.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.3251,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
774,293.55,1747.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.4076,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
779,293.56,861.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.2518,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
788,293.72,298.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.1009,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
790,293.74,5710.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.7016,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
797,293.76,3170.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.6007,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
798,293.86,2372.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.5007,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
2536,303.12,772.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.2,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
3285,303.37,1577.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.3251,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
3333,303.67,363.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.1009,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
3334,303.68,7110.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.7016,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
3347,303.72,2095.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.4076,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
3350,303.79,3930.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.6007,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
3351,303.81,1038.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.2518,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
3465,303.86,2895.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.5007,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
4108,313.15,15590.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.82,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
4109,313.15,17110.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.82,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
4110,313.15,18640.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.82,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
4128,313.15,11580.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.8,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
4129,313.15,12650.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.8,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
4180,313.15,8950.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.74,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
4211,313.15,6860.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.7,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
4279,313.15,4800.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.61,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
5422,313.2,935.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.2,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
5735,313.42,1849.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.3251,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
5779,313.62,1236.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.2518,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
5797,313.72,429.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.1009,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
5798,313.73,2520.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.4076,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
5808,313.76,8880.0,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,0.7016,CCCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,CCCCCC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N
