ind,T,P,SMILES,CO2-exp,new_cation,new_anion,group
289,283.15,600.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.13885,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
292,283.15,550.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.12855,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
297,283.15,500.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.1185,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
298,283.15,499.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.1179,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
305,283.15,450.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.1075,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
307,283.15,400.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.09665,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
313,283.15,350.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0855,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
319,283.15,300.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0742,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
323,283.15,250.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.06245,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
329,283.15,200.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0504,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
331,283.15,150.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0382,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
337,283.15,99.9,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0267,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
338,283.15,100.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0244,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
345,283.15,49.9,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.01275,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
361,283.15,3.17,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0018,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
416,283.55,399.56,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.102,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
418,283.6,399.6,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.102,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
420,283.65,999.96,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.224,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
421,283.7,1000.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.224,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
423,283.75,699.59,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.167,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
425,283.8,699.6,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.167,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
625,293.15,10000.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.236,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
638,293.15,15000.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.196666667,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
639,293.15,20000.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.196666667,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
729,293.29,2430.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.351,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
736,293.32,1530.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.25,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
772,293.55,4750.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.531060938,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
773,293.55,4190.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.498443029,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
775,293.55,2755.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.389390873,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
776,293.55,1970.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.339536781,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
777,293.55,1533.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.254141352,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
778,293.56,2970.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.399,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
806,294.4,10000.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.269,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
807,294.4,20000.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.269,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
904,297.56,6040.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.54150917,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
905,297.56,5840.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.53336184,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
906,297.56,4470.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.485010132,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
907,297.56,3730.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.43579713,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
908,297.56,3220.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.402658569,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
909,297.56,1050.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.177233371,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
910,297.56,790.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.13218748,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
936,298.0,700.3,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.118,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
940,298.0,399.8,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.07,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
947,298.0,10.5,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.001,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
950,298.05,1999.19,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.291,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
952,298.05,1499.42,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.233,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
953,298.05,1299.9,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.208,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
954,298.05,999.41,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.167,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
956,298.05,100.2,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.018,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
957,298.05,50.15,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.009,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
958,298.05,10.15,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.001,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
971,298.1,4980.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.48395279,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
978,298.1,3980.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.435072498,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1002,298.1,2990.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.368119293,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1029,298.1,1999.2,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.291,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1032,298.1,1999.7,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.286,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1034,298.1,1990.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.280229677,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1049,298.1,1499.4,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.233,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1051,298.1,1500.3,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.228,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1056,298.1,1299.9,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.208,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1057,298.1,1299.6,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.202,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1069,298.1,1000.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.17181132,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1071,298.1,999.4,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.167,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1073,298.1,999.7,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.161,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1088,298.1,490.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.092811087,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1108,298.1,160.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.032977479,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1117,298.1,100.2,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.018,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1126,298.1,50.2,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.009,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1127,298.1,50.4,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.009,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1144,298.1,10.2,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1430,298.15,1899.5,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.29,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1432,298.15,2000.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.289,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1475,298.15,1499.9,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.239,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1484,298.15,1500.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.234,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1507,298.15,1299.7,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.211,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1521,298.15,1300.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.19975,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1527,298.15,1250.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.193475,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1535,298.15,1200.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.1866,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1539,298.15,1150.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.1808,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1542,298.15,1100.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.1745,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1549,298.15,999.7,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.169,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1552,298.15,1050.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.167475,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1561,298.15,1000.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.1619,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1577,298.15,950.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.15415,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1592,298.15,900.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.1471,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1604,298.15,850.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.140375,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1618,298.15,799.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.1338,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1620,298.15,800.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.1329,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1629,298.15,750.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.1261,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1630,298.15,751.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.12515,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1633,298.15,699.6,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.123,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1637,298.15,700.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.1205,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1640,298.15,701.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.11805,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1660,298.15,651.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.1102,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1661,298.15,650.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.11005,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1672,298.15,600.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.10325,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1673,298.15,601.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.10295,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1684,298.15,550.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0958,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1685,298.15,551.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0951,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1694,298.15,500.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0894,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1698,298.15,501.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0874,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1710,298.15,450.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0794,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1711,298.15,451.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0794,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1714,298.15,399.9,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.074,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1718,298.15,399.63,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.072,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1720,298.15,401.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0711,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1722,298.15,400.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0703,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1734,298.15,351.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0628,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1735,298.15,350.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0619,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1750,298.15,301.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0545,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1752,298.15,300.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0534,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
1762,298.15,251.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,0.0458,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F
