smiles,type,family,mw,source_properties,source_split_roles,source_files
CC[n+]1ccn(C)c1,cation,imidazolium,111.16799999999999,co2,test;train;val,test_group_co2.csv;train_1_group_co2.csv;train_2_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_1_group_co2.csv;val_2_group_co2.csv;val_3_group_co2.csv;val_4_group_co2.csv;val_5_group_co2.csv
CC[n+]1ccn(CCOC)c1,cation,imidazolium,155.221,vis,test,test_group_vis.csv
CC[n+]1ccn(Cc2ccc(C)cc2)c1,cation,imidazolium,201.293,vis,train;val,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
CCc1cccc[n+]1CC,cation,pyridinium,136.218,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
CCn1cc(C)[n+](C)c1,cation,imidazolium,125.195,vis,test,test_group_vis.csv
CCn1cc(C)[n+](CC)c1,cation,imidazolium,139.222,vis,train;val,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
CCn1cc[n+](C)c1,cation,imidazolium,111.16799999999999,co2;tox;vis,test;train;val,test_group_tox.csv;test_group_vis.csv;train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_2_group_co2.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_3_group_tox.csv;val_3_group_vis.csv;val_4_group_tox.csv;val_4_group_vis.csv;val_5_group_co2.csv;val_5_group_tox.csv;val_5_group_vis.csv
CCn1cc[n+](C)c1C,cation,imidazolium,125.195,co2;vis,train;val,train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv;val_5_group_co2.csv
CCn1cc[n+](CC)c1,cation,imidazolium,125.195,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv;val_3_group_vis.csv;val_4_group_vis.csv
CCn1cc[n+](CCOC)c1,cation,imidazolium,155.221,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv
CCn1cc[nH+]c1,cation,imidazolium,97.14099999999999,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
CCn1ccc[n+]1C,cation,pyrazolium,111.16799999999999,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
CN(C)C(=N)[NH+](C)C,cation,ammonium,116.18799999999999,co2;vis,test;train;val,test_group_co2.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv
CN(C)C(N)=[N+](C)C,cation,ammonium,116.188,vis,test;train;val,test_group_vis.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
CN(C)c1cc[n+](C)cc1,cation,pyridinium,137.206,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_5_group_tox.csv;val_4_group_tox.csv
CN1C=C[NH+](C)C1,cation,other N-heterocycle,99.157,co2,train;val,train_1_group_co2.csv;train_2_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_2_group_co2.csv;val_3_group_co2.csv
CN1C=C[NH+](CCO)C1,cation,other N-heterocycle,129.183,co2,train;val,train_1_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_2_group_co2.csv
CN1CCC[NH+]2CCCN=C12,cation,other N-heterocycle,154.237,vis,train;val,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
COC(=O)C([NH3+])Cc1ccccc1,cation,ammonium,180.22700000000003,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
COC(=O)C1CCC[NH2+]1,cation,pyrrolidinium,130.167,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
COC(C)Cn1cc[n+](C)c1,cation,imidazolium,155.221,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_3_group_tox.csv;val_5_group_tox.csv
COCCCCn1cc[n+](C)c1,cation,imidazolium,169.248,vis,train;val,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
COCCC[N+]1(C)CCCC1,cation,pyrrolidinium,158.265,tox;vis,train;val,train_1_group_vis.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_2_group_vis.csv
COCCC[N+]1(C)CCCCC1,cation,piperidinium,172.29199999999997,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv;val_4_group_tox.csv
COCCC[N+]1(C)CCOCC1,cation,morpholinium,174.26399999999998,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv;val_5_group_tox.csv
COCCC[n+]1ccccc1,cation,pyridinium,152.217,tox;vis,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_5_group_tox.csv
COCCC[n+]1ccn(C)c1,cation,imidazolium,155.221,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
COCCCn1cc[n+](C)c1,cation,imidazolium,155.221,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;val_5_group_tox.csv
COCCOCCOCC[n+]1ccccc1,cation,pyridinium,226.29600000000002,co2;vis,train;val,train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_co2.csv;val_4_group_co2.csv;val_5_group_vis.csv
COCCOCC[n+]1ccccc1,cation,pyridinium,182.24300000000005,co2;vis,test;train;val,test_group_co2.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv
COCCOCCn1cc[n+](C)c1,cation,imidazolium,185.24700000000004,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_3_group_vis.csv
COCC[N+](C)(C)C,cation,ammonium,118.19999999999999,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
COCC[N+]1(C)CCCC1,cation,pyrrolidinium,144.23799999999997,tox;vis,train;val,train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_3_group_tox.csv;val_3_group_vis.csv
COCC[N+]1(C)CCCCC1,cation,piperidinium,158.26499999999996,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv;val_2_group_tox.csv
COCC[N+]1(C)CCOCC1,cation,morpholinium,160.23699999999997,tox;vis,train;val,train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;val_2_group_tox.csv;val_4_group_tox.csv;val_5_group_vis.csv
COCC[NH+]1C=CN(C)C1,cation,other N-heterocycle,143.20999999999995,co2,train;val,train_1_group_co2.csv;train_2_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;val_5_group_co2.csv
COCC[NH2+]CCOC,cation,ammonium,134.199,tox,train;val,train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv
COCC[n+]1ccccc1,cation,pyridinium,138.18999999999997,co2;tox;vis,train;val,train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_co2.csv;val_2_group_co2.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_3_group_co2.csv;val_3_group_vis.csv;val_5_group_co2.csv;val_5_group_tox.csv;val_5_group_vis.csv
COCC[n+]1ccn(C)c1,cation,imidazolium,141.194,co2,train;val,train_2_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_1_group_co2.csv
COCCn1cc[n+](C)c1,cation,imidazolium,141.194,tox;vis,train;val,train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_4_group_tox.csv;val_5_group_vis.csv
COC[N+]1(C)CCCC1,cation,pyrrolidinium,130.21099999999998,co2;vis,train;val,train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_2_group_co2.csv;val_4_group_vis.csv
COC[n+]1ccccc1,cation,pyridinium,124.16299999999995,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
COCn1cc[n+](C)c1,cation,imidazolium,127.16699999999997,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
COc1ccc(-[n+]2c(C)cc(C)n2C)cc1,cation,pyrazolium,217.292,vis,train;val,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
C[N+](C)(C)C,cation,ammonium,74.14699999999999,tox,train;val,train_1_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_2_group_tox.csv
C[N+](C)(C)CCCC(=O)O,cation,ammonium,146.21,vis,train;val,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
C[N+](C)(C)CCO,cation,ammonium,104.17299999999999,co2;tox;vis,test;train;val,test_group_vis.csv;train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_3_group_tox.csv;val_3_group_vis.csv;val_4_group_vis.csv;val_5_group_co2.csv;val_5_group_vis.csv
C[N+](C)(CCCS(=O)(=O)O)C1CCCCC1,cation,ammonium,250.38399999999993,vis,train;val,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
C[N+](C)(CCO)CCCNC(=O)C(O)C(O)C(O)C(O)CO,cation,ammonium,325.38200000000006,vis,train;val,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
C[N+](C)=CCl,cation,ammonium,92.549,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
C[N+](CCO)(CCO)CCO,cation,ammonium,164.22499999999997,co2;vis,test;train;val,test_group_vis.csv;train_2_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_1_group_co2.csv
C[N+]1(C#N)CCOCC1,cation,morpholinium,127.167,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;val_5_group_tox.csv
C[N+]1(CC#N)CCCC1,cation,pyrrolidinium,125.19500000000001,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_2_group_tox.csv;val_4_group_tox.csv
C[N+]1(CC#N)CCCCC1,cation,piperidinium,139.222,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_3_group_tox.csv
C[N+]1(CC#N)CCOCC1,cation,morpholinium,141.194,tox,train;val,train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv
C[N+]1(CCCC#N)CCOCC1,cation,morpholinium,169.248,vis,test,test_group_vis.csv
C[N+]1(CCCO)CCCC1,cation,pyrrolidinium,144.23799999999997,tox,test;train;val,test_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv
C[N+]1(CCCO)CCCCC1,cation,piperidinium,158.26499999999996,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_2_group_tox.csv;val_5_group_tox.csv
C[N+]1(CCCO)CCOCC1,cation,morpholinium,160.23699999999997,tox;vis,train;val,train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_3_group_vis.csv;val_5_group_tox.csv;val_5_group_vis.csv
C[N+]1(CCO)CCCC1,cation,pyrrolidinium,130.21099999999998,tox;vis,test;train;val,test_group_tox.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_2_group_tox.csv;val_2_group_vis.csv
C[N+]1(CCO)CCCCC1,cation,piperidinium,144.23799999999997,tox,test;train;val,test_group_tox.csv;train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_5_group_tox.csv;val_4_group_tox.csv
C[N+]1(CCO)CCOCC1,cation,morpholinium,146.20999999999998,tox,test;train;val,test_group_tox.csv;train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_5_group_tox.csv;val_4_group_tox.csv
C[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCC1,cation,pyrrolidinium,340.4430000000002,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
C[N+]1(Cc2ccccc2)CCOCC1,cation,morpholinium,192.2819999999999,tox,test;train;val,test_group_tox.csv;train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv;val_2_group_tox.csv;val_3_group_tox.csv;val_4_group_tox.csv;val_5_group_tox.csv
C[NH+](C)C,cation,ammonium,60.120000000000005,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv
C[NH+](C)CCO,cation,ammonium,90.146,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv;val_2_group_tox.csv
C[NH+](CCO)CCO,cation,ammonium,120.17199999999998,co2;vis,test;train;val,test_group_vis.csv;train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_4_group_co2.csv;val_4_group_vis.csv
C[NH+]1C=CN(CCCO)C1,cation,other N-heterocycle,143.21,co2,train;val,train_1_group_co2.csv;train_2_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_3_group_co2.csv
C[NH+]1C=CN=C1,cation,other N-heterocycle,83.11399999999999,tox;vis,test;train;val,test_group_tox.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
C[NH+]1CCCC1=O,cation,pyrrolidinium,100.14099999999999,co2;vis,test;train;val,test_group_co2.csv;test_group_vis.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv;val_3_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
C[NH2+]CCO,cation,ammonium,76.119,co2;vis,train;val,train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_co2.csv;val_3_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
C[NH3+],cation,ammonium,32.066,vis,train;val,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
C[n+]1cc[nH]c1,cation,imidazolium,83.11399999999999,vis,train;val,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
C[n+]1ccccc1,cation,pyridinium,94.13699999999999,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
C[n+]1ccn(CC#N)c1,cation,imidazolium,122.151,tox,train;val,train_1_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_2_group_tox.csv
C[n+]1ccn(CC(F)(F)F)c1,cation,imidazolium,165.138,vis,test,test_group_vis.csv
C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,cation,imidazolium,429.19999999999993,tox,train;val,train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv
C[n+]1ccn(CCCC(=O)O)c1,cation,imidazolium,169.204,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_3_group_tox.csv
C[n+]1ccn(CCCCC#N)c1,cation,imidazolium,164.23200000000003,vis,train;val,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
C[n+]1ccn(CCCCCCCC(=O)O)c1,cation,imidazolium,225.31199999999998,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_5_group_tox.csv;val_4_group_tox.csv
C[n+]1ccn(CCCCCCCCO)c1,cation,imidazolium,211.32899999999998,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;val_5_group_tox.csv
C[n+]1ccn(CCCCO)c1,cation,imidazolium,155.22100000000003,tox,train;val,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;val_5_group_tox.csv
C[n+]1ccn(CCCCS(=O)(=O)O)c1,cation,imidazolium,219.286,co2,train;val,train_1_group_co2.csv;train_2_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_3_group_co2.csv
C[n+]1ccn(CCCO)c1,cation,imidazolium,141.19400000000002,tox,test;train;val,test_group_tox.csv;train_1_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_2_group_tox.csv
C[n+]1ccn(CCO)c1,cation,imidazolium,127.16699999999999,co2;tox;vis,train;val,train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_2_group_co2.csv;val_2_group_vis.csv;val_3_group_co2.csv;val_3_group_tox.csv;val_3_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
C[n+]1ccn(CCc2ccccc2)c1,cation,imidazolium,187.26600000000002,tox,test,test_group_tox.csv
C[n+]1ccn(Cc2ccccc2)c1,cation,imidazolium,173.239,tox;vis,train;val,train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_4_group_tox.csv;val_4_group_vis.csv
C[n+]1cn(CCCCS(=O)(=O)O)c2ccccc21,cation,imidazolium,269.346,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv
Cc1c(CCO)sc[n+]1Cc1ccccc1,cation,other N-heterocycle,234.34400000000002,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
Cc1cc(C)[n+](-c2ccc(Cl)cc2)n1C,cation,pyrazolium,221.711,vis,test,test_group_vis.csv
Cc1cc(C)[n+](-c2ccccc2)n1C,cation,pyrazolium,187.26600000000002,vis,test,test_group_vis.csv
Cc1ccc(-[n+]2c(C)cc(C)n2C)cc1,cation,pyrazolium,201.293,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
Cc1ccc(CN2C=C[NH+](C)C2)cc1,cation,other N-heterocycle,189.282,tox,train;val,train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv
Cc1ccc(Cn2cc[n+](C)c2)cc1,cation,imidazolium,187.26600000000002,tox,test;train;val,test_group_tox.csv;train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv;val_3_group_tox.csv
Cc1ccc[n+](C)c1,cation,pyridinium,108.164,vis,train;val,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
Cc1ccc[n+](CC(C)C)c1,cation,pyridinium,150.245,vis,train;val,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
Cc1cccc[nH+]1,cation,pyridinium,94.137,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv
Cc1ccccc1-[n+]1ccc(C)n1C,cation,pyrazolium,187.266,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
Cc1ncc[nH+]n1,cation,other N-heterocycle,96.113,vis,test,test_group_vis.csv
Cn1cc[n+](C)c1,cation,imidazolium,97.14099999999999,co2;vis,train;val,train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv;val_3_group_co2.csv;val_3_group_vis.csv;val_4_group_co2.csv;val_5_group_vis.csv
Cn1cc[n+](C)c1Cl,cation,imidazolium,131.586,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
Cn1cc[n+](CC#N)c1,cation,imidazolium,122.151,vis,test,test_group_vis.csv
Cn1cc[n+](CCCC#N)c1,cation,imidazolium,150.205,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
Cn1cc[n+](CCCCCCO)c1,cation,imidazolium,183.275,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
Cn1cc[n+](CCCCS(=O)(=O)O)c1,cation,imidazolium,219.286,vis,test,test_group_vis.csv
Cn1cc[n+](CCCO)c1,cation,imidazolium,141.19400000000002,co2;tox,train;val,train_1_group_co2.csv;train_1_group_tox.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_3_group_tox.csv;val_5_group_co2.csv
Cn1cc[n+](CCCS(=O)(=O)O)c1,cation,imidazolium,205.25900000000001,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv
Cn1cc[n+](CCCc2ccccc2)c1,cation,imidazolium,201.29300000000003,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv;val_4_group_vis.csv
Cn1cc[n+](CCO)c1,cation,imidazolium,127.16699999999999,co2;tox;vis,test;train;val,test_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_1_group_co2.csv;val_2_group_vis.csv;val_3_group_vis.csv
Cn1cc[n+](CCc2ccccc2)c1,cation,imidazolium,187.26600000000002,vis,train;val,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
