rank,candidate_index,cation,anion,il_smiles,fw_aei_score,co2_pred,co2_std,vis_pred,vis_std,tox_pred,tox_std,pareto_within_selected_set
77,628,C=CC[NH+](C)CC=C,CC1(C(=O)[O-])CCCN1,C=CC[NH+](C)CC=C.CC1(C(=O)[O-])CCCN1,0.07984960241445256,0.31380927962956556,0.15102797334978482,-2.21665096282959,1.149479555453448,3.6694562435150146,2.882537911423025,False
78,4428,CCC(C)C[NH3+],CC1(C(=O)[O-])CCCN1,CCC(C)C[NH3+].CC1(C(=O)[O-])CCCN1,0.07869986035044102,0.4258188888477236,0.14684819486571304,-1.3058080673217773,1.3394814493561493,3.777057409286499,2.914358824526119,False
79,19489,CCCCCC[NH+](CCCCCC)CCCCCC,CCCCCCCCCC(=O)[O-],CCCCCC[NH+](CCCCCC)CCCCCC.CCCCCCCCCC(=O)[O-],0.0786243576388929,0.21649509221089505,0.13305651742134175,-3.9475622177124023,0.5720413080835294,2.00217604637146,3.093704377425604,False
80,58554,C[NH+]1C=CN=C1,CCCCCCCCCCCCOS(=O)(=O)[O-],C[NH+]1C=CN=C1.CCCCCCCCCCCCOS(=O)(=O)[O-],0.07851101953518816,0.2347525066526916,0.14208341019318316,-3.1754064559936523,1.1348458292943515,2.8124215602874756,2.9197918815127313,False
81,57946,C[NH+](C)C,CCCCCCCCCCCCOS(=O)(=O)[O-],C[NH+](C)C.CCCCCCCCCCCCOS(=O)(=O)[O-],0.07785026633312928,0.23583042669175855,0.14224654572685969,-3.3602819442749023,0.8240609040460043,2.800800085067749,2.4578902497213524,False
82,46006,CC[NH2+]CC,O=C([O-])C1CCCN1,CC[NH2+]CC.O=C([O-])C1CCCN1,0.07744633493219245,0.4404088385099636,0.14959180527802307,-1.6276922225952148,1.120554405495083,3.7645013332366943,2.485709737513598,False
83,45385,CC[NH+](C)CC,NCC(=O)[O-],CC[NH+](C)CC.NCC(=O)[O-],0.07691190684045823,0.4322993070987951,0.09501478217767606,-1.9431829452514648,1.0600303670743934,3.6074368953704834,2.871937654992712,False
84,37633,CCC[NH+](C)C,NCC(=O)[O-],CCC[NH+](C)C.NCC(=O)[O-],0.07670357875253762,0.4219623548065193,0.095266572162074,-2.0603246688842773,1.0410036583761964,3.506364583969116,2.9587179838317,False
85,57944,C[NH+](C)C,CCCCCCCCC=CCCCCCCCC(=O)[O-],C[NH+](C)C.CCCCCCCCC=CCCCCCCCC(=O)[O-],0.07651421940605123,0.2464675860448692,0.14589576523941367,-2.9444494247436523,0.9541727154691334,3.2664334774017334,3.303171518046969,False
86,58552,C[NH+]1C=CN=C1,CCCCCCCCC=CCCCCCCCC(=O)[O-],C[NH+]1C=CN=C1.CCCCCCCCC=CCCCCCCCC(=O)[O-],0.07599734679303463,0.24567228492527218,0.14578327608213681,-2.7839269638061523,1.1700301844623926,3.2127015590667725,3.481596655853152,False
87,62808,Cc1cccc[nH+]1,CCCCCCCCC=CCCCCCCCC(=O)[O-],Cc1cccc[nH+]1.CCCCCCCCC=CCCCCCCCC(=O)[O-],0.07586667630389439,0.24418731066946278,0.14522341082155468,-2.82034969329834,1.1689484228922957,3.226733922958374,3.1348346833320075,False
88,44480,CC[N+](CC)(CC)CC,O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F,CC[N+](CC)(CC)CC.O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F,0.07539846444019935,0.2211195096548218,0.13607147399463912,-3.280585289001465,1.0932634633890725,3.245704412460327,3.0924934378502686,False
89,27760,CCCC[N+](CC)(CC)CC,O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](CC)(CC)CC.O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F,0.07535707913069076,0.22969141484706548,0.13900525331007482,-3.128790855407715,1.0923617681000266,3.224111318588257,3.0937990126917776,False
90,54284,COC[N+]1(C)CCCC1,CC1(C(=O)[O-])CCCN1,COC[N+]1(C)CCCC1.CC1(C(=O)[O-])CCCN1,0.0742788670559673,0.3709870406802484,0.1500317834049578,-2.0854406356811523,0.9956188191654862,3.8019826412200928,2.487218704804337,False
91,12636,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,CC1(C(=O)[O-])CCCN1,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC.CC1(C(=O)[O-])CCCN1,0.07332887042107925,0.4298414541112578,0.1499444036937069,-2.7529821395874023,0.802424424376963,0.7741162776947021,2.9112482876606776,False
92,19462,CCCCCC[NH+](CCCCCC)CCCCCC,CC(=O)CCC(=O)[O-],CCCCCC[NH+](CCCCCC)CCCCCC.CC(=O)CCC(=O)[O-],0.07329037983959598,0.2518629926451437,0.1236228450196679,-3.9046850204467773,0.7198100358649729,2.0729329586029053,3.1158880522552495,False
93,4580,CCC=C[P+](CC)(CC)CC,CC1(C(=O)[O-])CCCN1,CCC=C[P+](CC)(CC)CC.CC1(C(=O)[O-])CCCN1,0.07124363848054732,0.39364247001214436,0.14979867274927192,-1.6282873153686523,1.2439626809008375,3.3979012966156006,2.9915021704146736,False
94,48812,CCn1cc(C)[n+](C)c1,CC1(C(=O)[O-])CCCN1,CCn1cc(C)[n+](C)c1.CC1(C(=O)[O-])CCCN1,0.07094525166214564,0.43403971458244445,0.14637134950938527,-1.2545690536499023,1.3243499960886067,3.6872880458831787,2.9289019129027305,False
95,4510,CCC(C)C[NH3+],O=C([O-])C1CCCN1,CCC(C)C[NH3+].O=C([O-])C1CCCN1,0.0693132112308608,0.44119806387817123,0.14924265900749972,-1.1482000350952148,1.3467912192076268,3.7764413356781006,2.906380763239768,False
96,44462,CC[N+](CC)(CC)CC,N#C[C-](C#N)C#N,CC[N+](CC)(CC)CC.N#C[C-](C#N)C#N,0.06892445655920197,0.2209827321358033,0.13594728995436037,-3.2842931747436523,0.9443221776644249,3.2656800746917725,2.7446464968275253,False
97,58703,C[NH+]1CCCC1=O,CCCCCCCC(=O)[O-],C[NH+]1CCCC1=O.CCCCCCCC(=O)[O-],0.0688055999974305,0.18060592225340913,0.1164504925390485,-5.284506797790527,0.6724622732520928,3.358754873275757,2.7823173960690144,True
98,33004,CCCC[n+]1ccn(C2CCCC2)c1,CC1(C(=O)[O-])CCCN1,CCCC[n+]1ccn(C2CCCC2)c1.CC1(C(=O)[O-])CCCN1,0.0675011969065039,0.4310890097833481,0.1466897088811683,-1.5669012069702148,1.1543699909425789,3.613023519515991,2.521748641959844,False
99,58526,C[NH+]1C=CN=C1,CC(=O)CCC(=O)[O-],C[NH+]1C=CN=C1.CC(=O)CCC(=O)[O-],0.06728807619262828,0.20575147064523502,0.12019942818346875,-4.10996150970459,1.1183201310297104,3.547546148300171,3.277521394591406,False
100,41281,CCOCC[NH+](C)C,NCC(=O)[O-],CCOCC[NH+](C)C.NCC(=O)[O-],0.06696237240780957,0.40283434283555836,0.10019710159768815,-2.0529088973999023,1.0374393261552655,3.8296658992767334,3.032808041065678,False
