cation,anion
CC[N+](CC)(CC)CC,Cc1n[n-]cc1Br
CC[N+](CC)(CC)CC,Cc1nc([N+](=O)[O-])c[n-]1
CC[N+](CC)(CC)CC,Cl[Fe-](Cl)(Cl)Br
CC[N+](CC)(CC)CC,Cl[Fe-](Cl)(Cl)Cl
CC[N+](CC)(CC)CC,Clc1n[n-]c2ccccc12
CC[N+](CC)(CC)CC,Clc1nc[n-]c1Cl
CC[N+](CC)(CC)CC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,FC(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,FC(F)(F)[N-]C(F)(F)F
CC[N+](CC)(CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,F[B-](F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,F[B-](F)(F)F
CC[N+](CC)(CC)CC,F[B-](F)(F)c1ccccc1
CC[N+](CC)(CC)CC,F[B-](F)F
CC[N+](CC)(CC)CC,F[P-](F)(F)(F)(F)F
CC[N+](CC)(CC)CC,Ic1cc[n-]n1
CC[N+](CC)(CC)CC,N#CC(=C=[N-])C#N
CC[N+](CC)(CC)CC,N#CN=C=[N-]
CC[N+](CC)(CC)CC,N#C[Au-]C#N
CC[N+](CC)(CC)CC,N#C[B-](C#N)(C#N)C#N
CC[N+](CC)(CC)CC,N#C[C-](C#N)C#N
CC[N+](CC)(CC)CC,N#C[N-]C#N
CC[N+](CC)(CC)CC,N#C[S-]
CC[N+](CC)(CC)CC,N#Cc1ccc2cn[n-]c2c1
CC[N+](CC)(CC)CC,N#Cc1nc(C(F)(F)F)[n-]c1C#N
CC[N+](CC)(CC)CC,NC(=O)CC(N)C(=O)[O-]
CC[N+](CC)(CC)CC,NC(=O)CCC(=O)[O-]
CC[N+](CC)(CC)CC,NC(CCC(=O)O)C(=O)[O-]
CC[N+](CC)(CC)CC,NC(CO)C(=O)[O-]
CC[N+](CC)(CC)CC,NC(CS)C(=O)[O-]
CC[N+](CC)(CC)CC,NC(Cc1ccccc1)C(=O)[O-]
CC[N+](CC)(CC)CC,NCC(=O)[O-]
CC[N+](CC)(CC)CC,NCCC(=O)[O-]
CC[N+](CC)(CC)CC,NCCCCC(N)C(=O)[O-]
CC[N+](CC)(CC)CC,NCCS(=O)(=O)[O-]
CC[N+](CC)(CC)CC,NS(=O)(=O)[O-]
CC[N+](CC)(CC)CC,O=C(CF)OOB([O-])OOC(=O)CF
CC[N+](CC)(CC)CC,O=C(O)c1ccccc1[O-]
CC[N+](CC)(CC)CC,O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CC,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,O=C([O-])C(F)(F)F
CC[N+](CC)(CC)CC,O=C([O-])C1CCCN1
CC[N+](CC)(CC)CC,O=C([O-])C=CC(=O)O
CC[N+](CC)(CC)CC,O=C([O-])CNCC(=O)O
CC[N+](CC)(CC)CC,O=C([O-])CO
CC[N+](CC)(CC)CC,O=C([O-])O
CC[N+](CC)(CC)CC,O=C([O-])c1cccc(S(=O)(=O)O)c1
CC[N+](CC)(CC)CC,O=C([O-])c1ccccc1
CC[N+](CC)(CC)CC,O=C([O-])c1ccccc1O
CC[N+](CC)(CC)CC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2
CC[N+](CC)(CC)CC,O=C1[N-]S(=O)(=O)c2ccccc21
CC[N+](CC)(CC)CC,O=C[O-]
CC[N+](CC)(CC)CC,O=P([O-])(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,O=P([O-])(O)O
CC[N+](CC)(CC)CC,O=S(=O)(F)[N-]S(=O)(=O)F
CC[N+](CC)(CC)CC,O=S(=O)(N=S(=O)([O-])C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CC,O=S(=O)(N[SH](=O)([O-])C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CC,O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CC,O=S(=O)([CH-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,O=S(=O)([O-])C(F)(F)C(F)C(F)(F)F
CC[N+](CC)(CC)CC,O=S(=O)([O-])C(F)(F)C(F)F
CC[N+](CC)(CC)CC,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)C(F)(F)F
CC[N+](CC)(CC)CC,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)F
CC[N+](CC)(CC)CC,O=S(=O)([O-])C(F)(F)F
CC[N+](CC)(CC)CC,O=S(=O)([O-])CC(O)CN1CCOCC1
CC[N+](CC)(CC)CC,O=S(=O)([O-])CC(O)CNC(CO)(CO)CO
CC[N+](CC)(CC)CC,O=S(=O)([O-])CC(O)CNC1CCCCC1
CC[N+](CC)(CC)CC,O=S(=O)([O-])CCN(CCO)CCO
CC[N+](CC)(CC)CC,O=S(=O)([O-])O
CC[N+](CC)(CC)CC,O=S(=O)([O-])c1ccccc1
CC[N+](CC)(CC)CC,O=S1(=O)N=C([O-])c2ccccc21
CC[N+](CC)(CC)CC,O=[N+]([O-])[O-]
CC[N+](CC)(CC)CC,O=[N+]([O-])c1cn[n-]c1
CC[N+](CC)(CC)CC,O=[N+]([O-])c1cnc[n-]1
CC[N+](CC)(CC)CC,O=[Re](=O)(=O)[O-]
CC[N+](CC)(CC)CC,[Br-]
CC[N+](CC)(CC)CC,[Cl-]
CC[N+](CC)(CC)CC,[I-]
CC[N+](CC)(CC)CC,[N-]=C=C1C=CC=N1
CC[N+](CC)(CC)CC,[N-]=[N+]=[N-]
CC[N+](CC)(CC)CC,[O-][Cl+3]([O-])([O-])[O-]
CC[N+](CC)(CC)CC,[O-]c1ccccc1
CC[N+](CC)(CC)CC,[c-]1c[nH]nn1
CC[N+](CC)(CC)CC,[c-]1nn[nH]n1
CC[N+](CC)(CC)CC,c1c[n-]cn1
CC[N+](CC)(CC)CC,c1ccc2c(c1)O[B-]1(O2)Oc2ccccc2O1
CC[N+](CC)(CC)CC,c1nnc[n-]1
CC[N+](CC)(CC)CCOC,Brc1ccc2[n-]ncc2c1
CC[N+](CC)(CC)CCOC,Brc1ccc2cn[n-]c2c1
CC[N+](CC)(CC)CCOC,Brc1cccc2[n-]ncc12
CC[N+](CC)(CC)CCOC,Brc1cnc[n-]1
CC[N+](CC)(CC)CCOC,C/C=C/C(=O)[O-]
CC[N+](CC)(CC)CCOC,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,CC(=O)CCC(=O)[O-]
CC[N+](CC)(CC)CCOC,CC(=O)NC(C(=O)[O-])C(C)C
CC[N+](CC)(CC)CCOC,CC(=O)NC(C)C(=O)[O-]
CC[N+](CC)(CC)CCOC,CC(=O)NC(CC(C)C)C(=O)[O-]
CC[N+](CC)(CC)CCOC,CC(=O)[O-]
CC[N+](CC)(CC)CCOC,CC(C)(C)C(=O)[O-]
CC[N+](CC)(CC)CCOC,CC(C)C(=O)[O-]
CC[N+](CC)(CC)CCOC,CC(C)C(N)C(=O)[O-]
CC[N+](CC)(CC)CCOC,CC(C)CC(N)C(=O)[O-]
CC[N+](CC)(CC)CCOC,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C
CC[N+](CC)(CC)CCOC,CC(N)C(=O)[O-]
CC[N+](CC)(CC)CCOC,CC(O)C(=O)[O-]
CC[N+](CC)(CC)CCOC,CC(O)C(N)C(=O)[O-]
CC[N+](CC)(CC)CCOC,CC(Oc1ccc(Cl)cc1Cl)C(=O)[O-]
CC[N+](CC)(CC)CCOC,CC1(C(=O)[O-])CCCN1
CC[N+](CC)(CC)CCOC,CC1=CC(=O)[N-]S(=O)(=O)O1
CC[N+](CC)(CC)CCOC,CCC(=O)[O-]
CC[N+](CC)(CC)CCOC,CCC(C)C(NC(C)=O)C(=O)[O-]
CC[N+](CC)(CC)CCOC,CCC(CC)C(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCC(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCC(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCC(CC)CCC(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCCC(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCCCC(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCCCCC(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCCCCCC=CCCCCCCCC(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCCCCCCC(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCCCCCCCCCOS(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1
CC[N+](CC)(CC)CCOC,CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCCCCCCCOS(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCCCCCOS(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCCCOS(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCOS(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,CCCCP(=O)([O-])O
CC[N+](CC)(CC)CCOC,CCOP(=O)([O-])OCC
CC[N+](CC)(CC)CCOC,CCOS(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,CCP(=O)([O-])O
CC[N+](CC)(CC)CCOC,CCS(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,COCC(=O)[O-]
CC[N+](CC)(CC)CCOC,COCCOCC(=O)[O-]
CC[N+](CC)(CC)CCOC,COCCOCCOS(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,COP(=O)([O-])OC
CC[N+](CC)(CC)CCOC,COS(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,CO[PH](=O)[O-]
CC[N+](CC)(CC)CCOC,CP(=O)([O-])O
CC[N+](CC)(CC)CCOC,CS(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,Cc1ccc(S(=O)(=O)[O-])cc1
CC[N+](CC)(CC)CCOC,Cc1n[n-]cc1Br
CC[N+](CC)(CC)CCOC,Cc1nc([N+](=O)[O-])c[n-]1
CC[N+](CC)(CC)CCOC,Cl[Fe-](Cl)(Cl)Br
CC[N+](CC)(CC)CCOC,Cl[Fe-](Cl)(Cl)Cl
CC[N+](CC)(CC)CCOC,Clc1n[n-]c2ccccc12
CC[N+](CC)(CC)CCOC,Clc1nc[n-]c1Cl
CC[N+](CC)(CC)CCOC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,FC(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,FC(F)(F)[N-]C(F)(F)F
CC[N+](CC)(CC)CCOC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,F[B-](F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,F[B-](F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,F[B-](F)(F)F
CC[N+](CC)(CC)CCOC,F[B-](F)(F)c1ccccc1
CC[N+](CC)(CC)CCOC,F[B-](F)F
CC[N+](CC)(CC)CCOC,F[P-](F)(F)(F)(F)F
CC[N+](CC)(CC)CCOC,Ic1cc[n-]n1
CC[N+](CC)(CC)CCOC,N#CC(=C=[N-])C#N
CC[N+](CC)(CC)CCOC,N#CN=C=[N-]
CC[N+](CC)(CC)CCOC,N#C[Au-]C#N
CC[N+](CC)(CC)CCOC,N#C[B-](C#N)(C#N)C#N
CC[N+](CC)(CC)CCOC,N#C[C-](C#N)C#N
CC[N+](CC)(CC)CCOC,N#C[N-]C#N
CC[N+](CC)(CC)CCOC,N#C[S-]
CC[N+](CC)(CC)CCOC,N#Cc1ccc2cn[n-]c2c1
CC[N+](CC)(CC)CCOC,N#Cc1nc(C(F)(F)F)[n-]c1C#N
CC[N+](CC)(CC)CCOC,NC(=O)CC(N)C(=O)[O-]
CC[N+](CC)(CC)CCOC,NC(=O)CCC(=O)[O-]
CC[N+](CC)(CC)CCOC,NC(CCC(=O)O)C(=O)[O-]
CC[N+](CC)(CC)CCOC,NC(CO)C(=O)[O-]
CC[N+](CC)(CC)CCOC,NC(CS)C(=O)[O-]
CC[N+](CC)(CC)CCOC,NC(Cc1ccccc1)C(=O)[O-]
CC[N+](CC)(CC)CCOC,NCC(=O)[O-]
CC[N+](CC)(CC)CCOC,NCCC(=O)[O-]
CC[N+](CC)(CC)CCOC,NCCCCC(N)C(=O)[O-]
CC[N+](CC)(CC)CCOC,NCCS(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,NS(=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,O=C(CF)OOB([O-])OOC(=O)CF
CC[N+](CC)(CC)CCOC,O=C(O)c1ccccc1[O-]
CC[N+](CC)(CC)CCOC,O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=C([O-])C(F)(F)F
CC[N+](CC)(CC)CCOC,O=C([O-])C1CCCN1
CC[N+](CC)(CC)CCOC,O=C([O-])C=CC(=O)O
CC[N+](CC)(CC)CCOC,O=C([O-])CNCC(=O)O
CC[N+](CC)(CC)CCOC,O=C([O-])CO
CC[N+](CC)(CC)CCOC,O=C([O-])O
CC[N+](CC)(CC)CCOC,O=C([O-])c1cccc(S(=O)(=O)O)c1
CC[N+](CC)(CC)CCOC,O=C([O-])c1ccccc1
CC[N+](CC)(CC)CCOC,O=C([O-])c1ccccc1O
CC[N+](CC)(CC)CCOC,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2
CC[N+](CC)(CC)CCOC,O=C1[N-]S(=O)(=O)c2ccccc21
CC[N+](CC)(CC)CCOC,O=C[O-]
CC[N+](CC)(CC)CCOC,O=P([O-])(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=P([O-])(O)O
CC[N+](CC)(CC)CCOC,O=S(=O)(F)[N-]S(=O)(=O)F
CC[N+](CC)(CC)CCOC,O=S(=O)(N=S(=O)([O-])C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=S(=O)(N[SH](=O)([O-])C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=S(=O)([CH-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=S(=O)([O-])C(F)(F)C(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=S(=O)([O-])C(F)(F)C(F)F
CC[N+](CC)(CC)CCOC,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)C(F)(F)F
CC[N+](CC)(CC)CCOC,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)F
CC[N+](CC)(CC)CCOC,O=S(=O)([O-])C(F)(F)F
CC[N+](CC)(CC)CCOC,O=S(=O)([O-])CC(O)CN1CCOCC1
CC[N+](CC)(CC)CCOC,O=S(=O)([O-])CC(O)CNC(CO)(CO)CO
CC[N+](CC)(CC)CCOC,O=S(=O)([O-])CC(O)CNC1CCCCC1
CC[N+](CC)(CC)CCOC,O=S(=O)([O-])CCN(CCO)CCO
CC[N+](CC)(CC)CCOC,O=S(=O)([O-])O
CC[N+](CC)(CC)CCOC,O=S(=O)([O-])c1ccccc1
CC[N+](CC)(CC)CCOC,O=S1(=O)N=C([O-])c2ccccc21
CC[N+](CC)(CC)CCOC,O=[N+]([O-])[O-]
CC[N+](CC)(CC)CCOC,O=[N+]([O-])c1cn[n-]c1
CC[N+](CC)(CC)CCOC,O=[N+]([O-])c1cnc[n-]1
CC[N+](CC)(CC)CCOC,O=[Re](=O)(=O)[O-]
CC[N+](CC)(CC)CCOC,[Br-]
CC[N+](CC)(CC)CCOC,[Cl-]
CC[N+](CC)(CC)CCOC,[I-]
CC[N+](CC)(CC)CCOC,[N-]=C=C1C=CC=N1
CC[N+](CC)(CC)CCOC,[N-]=[N+]=[N-]
CC[N+](CC)(CC)CCOC,[O-][Cl+3]([O-])([O-])[O-]
CC[N+](CC)(CC)CCOC,[O-]c1ccccc1
CC[N+](CC)(CC)CCOC,[c-]1c[nH]nn1
CC[N+](CC)(CC)CCOC,[c-]1nn[nH]n1
CC[N+](CC)(CC)CCOC,c1c[n-]cn1
CC[N+](CC)(CC)CCOC,c1ccc2c(c1)O[B-]1(O2)Oc2ccccc2O1
CC[N+](CC)(CC)CCOC,c1nnc[n-]1
CC[N+](CC)=C(N(C)C)N(C)C,Brc1ccc2[n-]ncc2c1
CC[N+](CC)=C(N(C)C)N(C)C,Brc1ccc2cn[n-]c2c1
CC[N+](CC)=C(N(C)C)N(C)C,Brc1cccc2[n-]ncc12
CC[N+](CC)=C(N(C)C)N(C)C,Brc1cnc[n-]1
CC[N+](CC)=C(N(C)C)N(C)C,C/C=C/C(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CC(=O)CCC(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CC(=O)NC(C(=O)[O-])C(C)C
CC[N+](CC)=C(N(C)C)N(C)C,CC(=O)NC(C)C(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CC(=O)NC(CC(C)C)C(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CC(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CC(C)(C)C(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CC(C)C(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CC(C)C(N)C(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CC(C)CC(N)C(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C
CC[N+](CC)=C(N(C)C)N(C)C,CC(N)C(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CC(O)C(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CC(O)C(N)C(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CC(Oc1ccc(Cl)cc1Cl)C(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CC1(C(=O)[O-])CCCN1
CC[N+](CC)=C(N(C)C)N(C)C,CC1=CC(=O)[N-]S(=O)(=O)O1
CC[N+](CC)=C(N(C)C)N(C)C,CCC(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCC(C)C(NC(C)=O)C(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCC(CC)C(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCC(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCC(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCC(CC)CCC(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCCC(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCCCC(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCCCCC(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCCCCCC=CCCCCCCCC(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCCCCCCC(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCCCCCCCCCOS(=O)(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1
CC[N+](CC)=C(N(C)C)N(C)C,CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCCCCCCCOS(=O)(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCCCCCOS(=O)(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCCCOS(=O)(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCOS(=O)(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCCCP(=O)([O-])O
CC[N+](CC)=C(N(C)C)N(C)C,CCOP(=O)([O-])OCC
CC[N+](CC)=C(N(C)C)N(C)C,CCOS(=O)(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CCP(=O)([O-])O
CC[N+](CC)=C(N(C)C)N(C)C,CCS(=O)(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,COCC(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,COCCOCC(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,COCCOCCOS(=O)(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,COP(=O)([O-])OC
CC[N+](CC)=C(N(C)C)N(C)C,COS(=O)(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CO[PH](=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,CP(=O)([O-])O
CC[N+](CC)=C(N(C)C)N(C)C,CS(=O)(=O)[O-]
CC[N+](CC)=C(N(C)C)N(C)C,Cc1ccc(S(=O)(=O)[O-])cc1
CC[N+](CC)=C(N(C)C)N(C)C,Cc1n[n-]cc1Br
CC[N+](CC)=C(N(C)C)N(C)C,Cc1nc([N+](=O)[O-])c[n-]1
CC[N+](CC)=C(N(C)C)N(C)C,Cl[Fe-](Cl)(Cl)Br
CC[N+](CC)=C(N(C)C)N(C)C,Cl[Fe-](Cl)(Cl)Cl
CC[N+](CC)=C(N(C)C)N(C)C,Clc1n[n-]c2ccccc12
CC[N+](CC)=C(N(C)C)N(C)C,Clc1nc[n-]c1Cl
CC[N+](CC)=C(N(C)C)N(C)C,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)=C(N(C)C)N(C)C,FC(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)=C(N(C)C)N(C)C,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC[N+](CC)=C(N(C)C)N(C)C,FC(F)(F)[N-]C(F)(F)F
CC[N+](CC)=C(N(C)C)N(C)C,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)=C(N(C)C)N(C)C,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)=C(N(C)C)N(C)C,F[B-](F)(F)C(F)(F)C(F)(F)F
CC[N+](CC)=C(N(C)C)N(C)C,F[B-](F)(F)C(F)(F)F
CC[N+](CC)=C(N(C)C)N(C)C,F[B-](F)(F)F
CC[N+](CC)=C(N(C)C)N(C)C,F[B-](F)(F)c1ccccc1
CC[N+](CC)=C(N(C)C)N(C)C,F[B-](F)F
CC[N+](CC)=C(N(C)C)N(C)C,F[P-](F)(F)(F)(F)F
CC[N+](CC)=C(N(C)C)N(C)C,Ic1cc[n-]n1
CC[N+](CC)=C(N(C)C)N(C)C,N#CC(=C=[N-])C#N
CC[N+](CC)=C(N(C)C)N(C)C,N#CN=C=[N-]
CC[N+](CC)=C(N(C)C)N(C)C,N#C[Au-]C#N
CC[N+](CC)=C(N(C)C)N(C)C,N#C[B-](C#N)(C#N)C#N
CC[N+](CC)=C(N(C)C)N(C)C,N#C[C-](C#N)C#N
CC[N+](CC)=C(N(C)C)N(C)C,N#C[N-]C#N
CC[N+](CC)=C(N(C)C)N(C)C,N#C[S-]
CC[N+](CC)=C(N(C)C)N(C)C,N#Cc1ccc2cn[n-]c2c1
CC[N+](CC)=C(N(C)C)N(C)C,N#Cc1nc(C(F)(F)F)[n-]c1C#N
CC[N+](CC)=C(N(C)C)N(C)C,NC(=O)CC(N)C(=O)[O-]
