trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_env_0,ls_env_1
91,0.13227628945786826,0.12590495694047607,RationalQuadratic,5.029792553057967e-05,0.002364259231702341,60.97992791594945,38.28491833971352,20.404189548612692,0.1672070449295981
92,0.09514112140105055,0.03652139868198896,RBF,0.0016454437229183915,0.0003978905589068952,0.21279881404372963,19.42104876552563,0.2717771279846931,0.23757710984198152
93,0.1549784966152449,0.11871374198336448,Matern52,0.015188941160018916,0.042334489260095295,3.6216585767379765,3.4536526630792084,2.373308544181198,5.1355828712326685
94,0.12813654282697143,0.0630956002161019,Matern32,0.10780878540064585,0.01545534970470577,0.47482753508563696,2.0724795894177737,0.15809715642653496,3.0161739992722434
95,0.14219073122591655,0.11246468549025983,RationalQuadratic,0.03754455589935691,0.020851328559854852,5.875641829665862,10.28286224623441,6.716211984212803,9.075791661309156
96,0.19221884024047156,0.1858836540600744,Matern32,1.0153722260201443e-05,0.003556090679322144,28.70807379190928,12.738074206275053,0.6439804038037309,1.149803653308419
97,0.12315801558309025,0.1119865091031133,RationalQuadratic,8.804148202768096e-05,0.007201333474085535,0.01659246477922411,98.5223798365367,1.6904680024106107,0.5925000434127625
98,0.21064030491882316,0.2057795065991881,Matern32,3.480393406835212e-06,0.001041704057720725,21.349271507399568,6.119935984714044,0.07204937618237688,0.39074752369128324
99,0.15174002741273251,0.1451592339020978,RBF,2.3997523219389115e-06,0.00047221458931170056,1.795112064129742,29.200217580339363,1.1126163287364885,0.27252080164389286
100,0.09757550158214899,0.06756075030565938,RationalQuadratic,0.0004436097768641871,0.0018144590887812422,0.8672938893336778,55.9476221696649,0.1197475394328477,0.19460122369288932
101,0.11099335753244895,0.03237139841052451,Matern52,0.07563912179568102,0.0006807262248544473,82.03541052198311,2.929080095947483,72.95406647680188,0.014753471739831717
102,0.12129300995284702,0.060402979772379774,Matern32,0.04584741243951613,0.029537522454719186,1.2967361560066286,0.2805665986371281,4.639004866796593,2.250426977357999
103,0.1295990605610806,0.08519681719355264,Matern32,0.00392887655241164,0.008738191402149213,14.398793271813634,0.1049628657826595,41.002945471274735,0.02714422051580878
104,0.08829036812846641,0.048451525124168324,RationalQuadratic,0.0006387692987934764,0.0013727917809131464,2.2207171690082697,14.23028390847217,3.0979336335868664,0.0715680029936207
105,0.09937129392177677,0.040609158843299,Matern32,0.001103216258484444,0.00011385427442301792,39.458542039013125,3.863481027091656,0.03843204230048994,1.5987463800512034
106,0.09881498169559214,0.03336500722915002,RationalQuadratic,0.026000990030208344,0.00624357091376905,0.132380735602982,1.1908905006733528,3.815679813547771,0.0997393746663006
107,0.10743993147972726,0.03818220915750606,RBF,0.01873881374668804,0.004226719536075139,17.994550898557492,8.560475685379455,0.015899113493205996,0.31052363880270245
108,0.12973901588623066,0.08094790030334667,Matern32,0.009151148389170765,0.04884988556997569,0.034832125384995555,0.016753688681815815,23.304376172015253,0.41340464616673644
109,0.1535579404059656,0.14944831763864866,Matern52,4.702559267687751e-05,0.012754523530811955,68.40944383507907,42.135297717808164,7.598703306999449,1.007151065025201
110,0.09658025617514823,0.06903968305348454,RationalQuadratic,0.005264872892866805,0.026353248436620746,10.97654860836321,34.04713557911888,2.1739868627744183,0.047383820036499144
111,0.22319004395511738,0.22113164644656252,Matern32,1.989254959974069e-05,0.0548887797868276,32.035308704484656,0.7355022594541266,1.2641762351899197,0.7830246719057224
