property,source_partition,source_record_id,cation,anion,canonical_group,decision,cation_charge,anion_charge,valid,reason
co2,non_test,3978,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,3979,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4815,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,5221,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,5471,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,5740,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,5774,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,6506,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,6515,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,6522,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,6534,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,6567,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,6605,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7912,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,8179,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,8185,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,8556,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,8560,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,8616,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,8691,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,8692,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,8774,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,9944,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,9967,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,10168,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,10732,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,10741,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,10812,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,10820,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,10827,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,10834,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,10863,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,11359,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,11499,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,11922,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,11931,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,11934,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,11962,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,11993,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,12446,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,12675,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,12691,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,12722,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,12895,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,12904,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,12906,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,12917,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,12918,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,12923,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,12925,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,13317,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,13320,CCCCCn1cc[n+](C)c1,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4574,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4619,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4667,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4724,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4784,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4811,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4843,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,4908,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,5006,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,5077,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,5114,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,5137,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,5170,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7032,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7058,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7091,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7125,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7162,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7192,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7221,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7280,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7447,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7597,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7692,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7744,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,7817,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,9248,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,9282,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,9316,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,9353,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,9391,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,9416,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,9440,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,9486,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,9563,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
co2,non_test,9613,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,CCN(CC)c1c(N(CC)CC)c1=[N+](CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,exclude,1,0,False,neutral_component_or_incorrect_ion_role
