property,source_partition,source_record_id,cation,anion,canonical_group,decision,cation_charge,anion_charge,valid,reason
vis,non_test,11940,CCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,12081,CCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,12122,CCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,14085,CCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,14086,CCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,14087,CCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,0,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,1,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,2,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,3,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,4,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,5,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,6,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,7,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,8,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,9,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,10,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,11,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,12,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,13,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,14,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,15,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,16,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,17,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,18,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,19,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,20,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,21,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,22,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,23,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,24,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,25,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,26,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,27,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,28,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,29,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,30,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,31,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,32,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,33,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,34,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,35,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,36,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,37,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,38,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,39,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,40,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,41,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,42,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,43,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,44,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,45,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,46,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,47,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,48,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,49,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,50,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,51,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,52,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,53,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,54,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,55,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,56,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,57,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,58,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,59,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,60,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,61,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,62,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,63,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,64,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,65,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,66,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,67,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,68,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,69,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,70,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,71,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,72,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,73,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,74,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,75,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,76,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,77,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,78,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,79,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,80,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,81,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,82,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,83,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,84,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,85,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,86,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,87,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,88,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,89,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,90,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,91,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,92,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,93,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,94,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,95,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,96,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,97,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,98,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,99,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,100,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,101,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,102,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,103,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,104,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,105,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,106,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,107,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,108,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,109,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,110,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,111,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,112,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
vis,non_test,113,CCCCCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,retain,1,-1,True,valid_monovalent_1_to_1_pair
