trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_env_0,ls_env_1,ls_structure
88,1.2546779799421404,0.09202932630756998,RationalQuadratic,0.14623535989949746,0.006695566981410304,1.7205161976439485,4.981038217020923,0.6641171200926882
89,1.6408986510684698,1.6344491461353663,Matern52,7.1216898821036365e-06,0.11195606846545,2.504555254643974,0.3664120612996918,2.9922304162839324
90,1.4216025471453988,0.05930159385813727,Matern52,3.91936227298029,0.025540977659680275,0.02137057231938062,0.5023468469643132,3.7024072185179593
91,0.6592324597619895,0.18730518314607414,RBF,0.1029006763843344,0.0010355986257454116,0.508742128799516,22.815732677836838,82.91493136320126
92,1.6415154769809615,2040.8589161327495,RBF,0.10326139693750827,0.000659111066899259,0.19641964535504042,22.2271294676157,0.01642710536693163
93,1.461270323322145,0.13511457273508373,RBF,0.032162110907592634,0.000465252896685712,0.5727758861474004,71.434521243508,1.7900085831399144
94,1.6415154769809615,395.92205881706775,RBF,0.006200456435404168,0.0010881544472402444,0.4890035777123507,32.54117759892206,0.02544809537088936
95,0.8006388115642664,0.3483162435192889,RBF,0.05741789667404737,0.002818864465828375,0.026486429741685205,10.86766102391861,81.58302332439118
96,0.6784345154127835,0.10495879014067921,RBF,0.21790635851523096,0.0009441804682721382,1.3436153229818553,17.828240189004106,54.70286515288997
97,0.9123895833153792,0.3132993795931588,RBF,0.01584656750619062,0.0036920149813970513,5.432696635907173,29.750729350765873,20.99252721731287
98,1.136718597793752,0.29298726582287116,RBF,0.004650202286779418,0.001626814179588852,0.08535485275690002,6.496050352470978,11.923460568283723
99,0.9548454787730677,0.6865959771050102,RBF,0.025083604409910393,0.18115086662062527,0.8202859418312798,2.133717395128814,33.170410375713715
100,1.6796962369279522,21.434462397212034,RBF,0.5979336722529358,0.0021149171913029314,0.13911299455450288,9.792511856593803,0.20052983581713163
101,0.8165237636838881,0.062414665067387,RationalQuadratic,2.113917285831365,0.0013081115935818831,0.04739298539598415,1.680103740666826,17.085542033669963
102,1.4847219709491897,0.11618360262010077,RBF,0.39134505906168504,0.0004117030119076345,9.50987876223435,44.12500905317135,1.1153537577205266
103,0.7077087197732294,0.09763722848568442,RationalQuadratic,0.9482346414155787,0.0002740168657242515,3.3911736683826086,59.36885926122807,25.70358356275796
104,1.6077681840719613,0.7124477827383957,RBF,0.22381704057601914,0.5424836413745165,0.2395869658176918,4.678350623616207,0.41248677705889486
105,0.8302091900656295,0.5065443115077153,RBF,0.00016031143116398202,0.0003757568458653457,1.2266756118914024,0.10704134000730586,41.619868398393045
106,0.6652848694468299,0.12923483003957154,RationalQuadratic,0.1389514681219698,0.0006495647587941877,0.3106403514279689,13.989956898642932,82.42292908029306
107,0.7057335392552494,0.38010559583887127,RationalQuadratic,0.0026631245912032797,0.0006828964004022012,16.431861762839212,13.730413092578704,60.99537001775968
108,1.465407387673608,1.3933543216063917,RationalQuadratic,0.03599501304366466,2.5470050039424224,0.05677275668495509,25.099369300403122,5.324636775244357
