trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_cross,ls_env_0,ls_env_1
109,0.23323330175471405,0.04977198377234134,Matern32,1.4420339359876911e-06,0.0015236365470331693,10.358850006929643,5.342575707869518,0.08410460660499994,94.04902313063589,0.0528954111260284
110,0.08745813491200224,0.042361158454193845,RationalQuadratic,2.1350647051032245e-05,0.0033921110386200795,0.4597770003208095,18.083215674195827,19.701217081337774,45.29922453321394,0.3222012406324667
111,0.17692952087066285,0.053272157034996104,RationalQuadratic,8.473412355744697e-06,0.007627236322807072,0.5923703085486932,0.01376528920076079,0.9919520940700508,21.686216572473334,0.022040849043662332
112,0.1478255337334452,0.05138286635507604,RBF,3.991212933916305e-06,0.005621223473683679,0.3485575358809083,10.014536122793507,8.454188245533096,26.976059742039777,0.08222609122963111
113,0.1283974961413792,0.03404213986317539,RationalQuadratic,7.313085256396368e-05,0.0041829437075008545,0.010918033519209653,40.465467224756146,1.8498916289398668,12.775346411331789,0.19376704068639544
114,0.09303320420035054,0.05581558949268206,Matern52,1.735640226410544e-05,0.020769044182361834,0.09421179511721159,29.52221213913662,56.5022560810791,34.13475095318325,0.11566271461919744
115,0.08808762612622438,0.027104367897558955,RationalQuadratic,3.761373034496925e-05,0.002582354630986033,0.060767504785320954,13.28270112414497,12.787122955810464,5.111842957847768,0.07303831568712639
116,0.0947938285666798,0.026545985069467405,Matern32,0.0001889053679256072,0.00966931347719141,0.01274897376988535,2.638066946840323,34.19082290136914,3.8119233154257386,0.03282449284539016
117,0.09089689271480536,0.024149571144443334,RationalQuadratic,0.00010502331490337405,0.0011183982130013612,0.21906786954004945,4.088864463725483,42.78307472638197,10.621738078306814,0.010059974208972075
118,0.097184330393383,0.06050314202453535,RationalQuadratic,6.0158355181690775e-06,0.012882839316296267,2.531508900291467,55.878684500133886,24.403280825696747,82.55551958590083,0.14913959956960382
119,0.235438263144326,0.04893792611687285,RBF,1.5516801349781999e-06,0.0006496885013320599,0.033476117101519105,0.17633549316555874,0.33937196179321977,46.03823187379451,0.03919931141814274
120,0.08097010881380355,0.043234960058022145,RationalQuadratic,0.0004298500040437327,0.0034513420217443126,0.7890825803236281,20.256037577398427,98.79545543630329,71.57807366195934,0.50513493933725
121,29.027635367715806,304.5833861520811,Matern52,2.653337076251012e-05,0.018342508942858205,20.223327821546206,76.09148176137599,0.021253172395517765,71.43728943336974,0.47311386589220183
122,0.09857708010227044,0.03878464934925974,RationalQuadratic,1.1373430287035197e-05,0.0019862587723255432,1.1264223057608285,23.18024920077028,5.667495117525567,20.7478532190699,0.3875972617192443
123,0.08228822596196358,0.028082525309059813,Matern32,0.0004869386792177364,0.0014833998387430653,5.318313032414349,16.811526029971503,67.7108458766556,29.873474171634996,0.10020212303754536
124,0.10461031649338182,0.05411202409484175,RationalQuadratic,4.4598186555691714e-05,0.006741069338419542,7.7355800870382865,95.47102971881817,10.050149712061026,99.46786677881543,0.06208722031044886
125,0.15001291167219016,0.07206567454577259,RationalQuadratic,0.00015645873068785248,0.04181203610871206,1.9754818331485353,31.641213694471165,1.3414004899530478,49.82423968050557,1.0018929724235726
126,0.09840960981086293,0.05894950310026387,RationalQuadratic,1.714959912790178e-05,0.025435588062367894,26.535733814285468,19.829954403198066,14.082224535131203,60.68041086826873,0.32393925680112806
127,0.2104712703637857,0.03724000361235241,RBF,0.00013447459876198242,0.003474685401419253,0.8510547541362476,38.325021353993264,0.7141740762872784,14.634329606594559,0.021544652652952585
128,0.08538713648037813,0.047022946237639376,Matern52,6.940205218143892e-05,0.012108243740702693,15.766425808603245,14.464541812095943,54.585848904474574,40.66192236653585,0.7387168152539103
129,0.1052941026422268,0.033491764455108985,RationalQuadratic,0.0004222424620161833,0.0007937924477667217,2.878787792477953,24.739002979182423,7.45187053248784,73.64463357578758,0.02770055023983814
130,0.10188748470492077,0.03795528433539147,RationalQuadratic,0.0006132729894953875,0.008842869174062379,0.2765984062483166,49.895710994453474,4.778002094862662,23.37517633517483,0.23201761582592406
131,0.1757922011800726,0.15608641235754456,Matern32,0.11069121040016795,0.00010336950024975273,0.7536880913567197,69.37218487597553,31.90484694853711,7.665295456147883,0.18477481981294744
132,0.2148697817307899,0.1355515835794119,RationalQuadratic,2.7030339166233366e-06,0.0005575048743075557,0.12727165306706797,10.795768997868198,0.5248114905453902,17.34853821881645,26.452324361514616
133,0.08812495676759849,0.026243451884775365,RationalQuadratic,0.002257185703383523,0.005629775224793549,4.426025222506577,8.58472129821387,99.95336301770563,8.904633627494817,0.012536403213455796
134,0.15416881162327664,0.10427045917808267,RBF,0.000809721957700254,0.0018450941911970526,60.69933070364942,1.8298526399569395,18.01053394935617,32.34498426901342,12.038956045579873
135,0.08374213883324085,0.025296091811834426,RationalQuadratic,3.3475819193852754e-05,0.00018007668391736864,1.6903364047526122,5.514986297510414,28.565018915820865,12.917364142633192,0.053213255040868566
136,0.461343314040734,243.57861312836926,Matern52,4.471696965124786e-06,0.0003996547214428006,0.16301801399624316,0.824879732795917,0.18994021141321205,5.8986287477491715,1.8378307168248522
137,180.7965003943021,876.0166763878333,RationalQuadratic,0.0343250745975347,0.0026540921485274653,0.37718301609208643,0.02701498330429556,65.38850817560244,55.49473391190271,2.497451681452645
138,0.22735307233107688,0.023488888304351037,Matern32,0.0002679970507824707,0.00024438614481706245,0.30557122681156823,4.656065723357023,2.147195135580755,26.72489311347255,0.13088318201331928
139,0.08216194324667621,0.0420946506644216,RationalQuadratic,5.706200806835532e-06,0.000335254458044908,0.5728713714473526,1.214183893346676,48.81936300983127,18.02230475372195,1.4380472041181478
140,73.61109778911658,3737.9578854820984,RationalQuadratic,0.00020161642356216803,0.0001334240142115698,1.0484295841268831,3.072081789793933,0.0438887384574258,4.529932236919707,5.114031854771148
141,0.1789607309383259,0.1404720249754628,RBF,0.004366295772772717,0.005028335358961889,12.364878819402112,2.431918350714891,39.549489051674534,2.349267502022088,73.19655696130114
142,1509.8245038386854,44660.9451836949,RationalQuadratic,0.0003592300156403099,0.0013599209259587703,0.09890105030533948,27.70093158935517,0.028491377043184992,39.19115814895112,0.2633446280519841
143,0.09745985208863282,0.045525560386802943,Matern52,0.0009874376499153196,0.0167764488867111,0.07360794839910437,15.238711611638792,22.044018665742215,68.35721485781642,0.45564924169833365
144,0.10747087299807227,0.02732408233204426,RationalQuadratic,2.350822637432721e-05,0.003186239489036401,9.877012760897856,36.24833634134935,3.7320683654263225,3.499620592179002,0.10745978801104994
145,0.09173829142068518,0.05821452125510098,Matern32,8.17423387342019e-06,0.0040456689837709385,0.2216392197289423,0.5722015286918368,88.1540915870275,14.686082845223194,6.636451220989784
146,0.08166890473339769,0.030641896514660667,RationalQuadratic,0.00304062668574353,0.001100599994950622,0.05304520531343797,7.302042143727621,74.21852168039858,1.9982937340950482,0.6658987263557428
147,0.08314704744612951,0.02389060616068115,RationalQuadratic,0.0012384093821062793,0.0004419247488390051,0.020968438462772635,9.239551622909703,99.05849799750561,0.9025199025089683,0.6101275728417055
148,0.083062523078272,0.024107498753815813,RationalQuadratic,0.0013963214096417533,0.0008623136178362968,0.015882632727412704,12.84305729381458,57.32916487065605,0.4657410933630195,0.8710886160830789
149,0.08228583521247418,0.022113985679673175,RationalQuadratic,0.002010469395720003,0.0021664707785426862,0.02589120272749335,6.305841734366352,43.15664506372178,1.5695671480732631,0.08235857624879413
150,0.08775894457760473,0.02429197525433144,RationalQuadratic,0.007241848523791493,0.0007228166338069718,0.03779637648671729,3.6446150466304763,99.97955993854035,1.2114326674942397,0.3323985156900875
151,0.09030107601055914,0.019680493970720372,RationalQuadratic,0.0016310439715641514,0.0017065189838410667,0.08261100906348633,1.4220148934886647,16.356002842791458,0.1702194555948808,0.22335076389116393
