trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_env_0,ls_env_1
106,0.7987269789373574,0.08973793050670276,Matern52,0.28790719177436996,0.008040729749450809,15.947647548321191,36.71947470450602,1.3469770660516458,5.7948310034272055
107,1.103222033418995,1.0058625269446249,RationalQuadratic,0.016550391547004623,0.3769120641542157,40.61818171623786,73.87838519190302,0.6981536887168784,57.601786072858395
108,1.2558094986424022,0.2581638386777638,RBF,0.17195811563627014,0.010685481661044985,0.05093640041687328,99.0090903027229,8.327029272254634,0.30175089898031643
109,1.2012669921201529,0.8207804432755964,Matern32,0.006445004977137752,0.06153048897233029,0.7430831498132655,28.8802528389849,2.3495870671480783,98.5396299203891
110,0.9164213946617383,0.07198299196621152,RationalQuadratic,1.9977876241118506,0.0028911697046282055,0.3829208967279509,16.028076594629987,3.936786108085153,45.664721751310054
111,1.4661588391033529,1.238885963817409,RationalQuadratic,9.265101906465023e-05,0.0015786624149060034,1.2658312697886016,8.723019433906982,97.47133632642951,1.096798695885495
112,0.712422815979729,0.2811038658868581,RationalQuadratic,0.4753985978031058,0.031239096666708505,10.300113489896672,52.26008502421394,16.733669210198144,21.628491668342836
113,1.3934086765465477,0.9527182102188426,Matern52,0.028815193469589228,0.015825343444108915,4.072845041296888,13.312991927999926,78.43022280542793,82.04348357742332
114,1.2512204721751616,0.973257509778205,RationalQuadratic,0.8909224827994635,0.00028743444808425784,29.52221213913641,3.0001536537310804,22.760607078145018,27.763214634389666
115,0.7519349760367424,0.1510089105902778,Matern32,2.9332166094266947,0.0021961804072471304,48.61210554511276,22.50960749700489,49.212822045415294,4.880241983511766
116,1.3587592793947774,1.2935734608702185,RBF,2.7439471680640746e-05,0.003910346336923435,75.77560283355467,11.050562746354009,0.927936148613981,14.207711837654522
117,1.1228479115669088,0.9589294583389585,RationalQuadratic,0.00037815878698587726,0.00603611219973384,99.55072679570407,6.282157401066862,0.36095166653304567,9.149141186884654
118,1.6008355316102811,1.5274962051276915,RationalQuadratic,3.4420538317771925e-06,0.0010732960167369552,1.6618928781752271,1.7083679744548184,4.488103891300968,11.639459757973787
119,1.3514503374441909,0.7776148266120149,RationalQuadratic,0.6251684381888025,0.1317591272704983,16.77632727459695,0.2557914151847393,37.13414658958309,0.15085803628617184
120,1.4567093353948979,0.08850486660266724,Matern52,0.09437920823137892,0.0004908390050697337,3.146368966079085,1.2368871441935247,6.127294782584425,2.9152060751310747
121,0.6747598041968154,0.1922879105305409,RationalQuadratic,1.5176218149243237,0.08636117562480218,12.943994565810662,33.30658013156266,10.079477503756216,7.368521646647301
122,1.0895917648594626,0.6499227882546494,Matern32,0.0015243543974137988,0.005124043006752187,2.334624305529704,58.97007189133766,2.9308491519435624,0.018834512388442304
