trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_env_0,ls_env_1
28,0.1384121003775379,0.037746773212989936,RBF,0.001861836137866026,0.0002744573404200451,0.0898971994693041,15.100215315474356,1.5778330982460758,0.49057923908001194
29,0.19925540624173135,0.15253692762001422,Matern52,0.028945323432951232,0.002873505150828521,1.61226434697294,44.61112285990105,5.590927849019607,83.42202246885947
30,0.21752926100778866,0.09305529714535576,Matern32,0.0002468761126727935,0.0005841213422485473,0.6103908157906903,4.536701363986193,1.5391350949729303,0.03644977791060721
31,0.19736321736630674,0.18375807229655922,RBF,1.4006839554012271e-06,0.0003545807574689268,0.04890091699100338,25.403710706085363,3.8746205125229025,0.37109552542245
32,0.21759776197079828,0.10883866543464829,RationalQuadratic,0.005165825821616895,0.001983463697476435,0.13626946843333998,1.1119171948434696,47.27209610378302,4.006759697293297
33,0.12838022151484627,0.06960592797462775,RBF,0.00048556337893139554,0.0011732594201406044,0.02332213607803007,60.801242896510985,0.5952868622418583,0.34126346740904245
34,0.12812554842276225,0.02351127279685205,Matern52,0.001595697700466088,3.212379527210334e-05,1.0908594937818925,30.03922138216527,2.0260260441888103,0.04977481289353947
35,0.23357694134654441,0.07833756965040876,RBF,0.00023213275932395174,0.0001482793426575902,0.04553373399094421,1.3702320553593148,3.625567533618605,1.4579056552154233
36,0.16365321751605988,0.04957358469713761,RationalQuadratic,0.0036279120032058176,0.0008851231879958092,0.3147600631345402,5.338104983650233,0.08813305643798769,0.6423958627340929
37,0.1442613291870209,0.03114271386250353,RBF,0.09797584735627868,7.782071403758623e-05,2.510034686103642,18.731371972166023,0.3919515484423169,1.1634885008553817
38,0.2258309182411201,0.1094996818124883,RationalQuadratic,0.0008866672975966081,0.0003547169340849686,0.10687706504342599,0.6328404856275962,11.06244151464716,4.451969306190977
39,0.20107478991063416,0.0564221651343122,Matern52,0.00041041024874450687,2.9947172002616383e-05,0.37377043679092176,5.170359725648925,50.255052609477,0.2984978704965347
40,0.08889729032849596,0.02031087560650301,RationalQuadratic,0.024388116643199526,0.00018638417981571432,13.8882817744872,34.05215318241049,1.1639427118402494,0.05414098262096884
41,0.13060684913118772,0.02252766062988027,RationalQuadratic,0.037890857512730663,0.003771524297950843,15.447680244260383,1.4988304896605753,1.3126290791514263,0.029525774609573466
42,0.10244059533016263,0.013789569714197262,RationalQuadratic,0.019136756363649123,0.00021798526255612058,4.876006968613264,36.62823981669758,0.05420131251731842,0.06783590625692622
43,0.11648528205555335,0.008329719142785968,RationalQuadratic,0.02039621612270165,0.0001643517317664976,4.952325270288728,12.58737751684715,0.08418583540734578,0.011645054672976395
44,0.1495794346647094,0.0109312117169582,RationalQuadratic,0.06194560101643891,0.000987687570188121,13.399049316659145,1.9853382995834679,0.010051113895004992,0.053237828965296274
45,0.16755816899226256,0.01040231355794745,RationalQuadratic,0.10873186915256056,0.0017048589036608556,42.69281069124406,0.28490573704385885,0.03942899277760751,0.018611567479272742
46,0.10088770071365132,0.021013036636531514,RationalQuadratic,0.048366359270966955,0.004858010323870409,13.251842799193296,35.98855168406562,0.010611933644927215,0.09211024549785429
47,0.16492652561960908,0.04659404001280343,Matern32,0.06542276769799271,0.050411452875907356,16.751602280540805,3.281598901081511,0.4766484021049159,0.127923491375885
48,0.11529599700995803,0.06054650648458585,RationalQuadratic,0.0074293268616479466,0.020213163256306642,11.312781545634675,7.035349663108544,0.9846512363733438,0.02705871231638158
49,0.2360902048677386,0.13826055184458913,Matern52,0.0027996317367896856,0.0057283880579184375,2.922256351121325,0.7124038956838799,0.01192595519710214,0.010136953557397419
50,0.09906058835925814,0.05447050185232807,RationalQuadratic,0.01146288367003811,0.009285408318399526,56.515669018303036,23.226519543759785,0.024286625100525483,0.22571043594920084
51,0.20087859671402084,0.14734345791820172,RationalQuadratic,0.0009750457408959902,0.010357249574856278,23.52212303487955,0.3665905893403814,0.0193924189928231,0.22823349610617777
52,0.18132959943927415,0.07809828499438307,Matern32,0.028121572762482668,0.03774549916466843,52.880537041394234,0.1434496978479093,0.1343079877338229,0.1450773796259659
53,0.09014352005946627,0.03849695816298582,RationalQuadratic,0.01184485139803263,0.008575992639173578,8.334607633316375,22.909408533713073,2.8736035409062097,0.22816795945336837
54,0.13598859186640538,0.12219793920380795,Matern52,9.273443519282162e-05,0.0007080411622314418,96.67377972291413,63.878976027446065,16.54069098775336,0.024002814306684227
55,0.09545767243313977,0.030536702714096187,RationalQuadratic,0.0031205122185617782,0.0012754599179050747,7.7592772110406445,10.853912969328789,2.5533206634210606,0.06073760235505883
56,0.22982458158314212,0.17007515531062645,Matern32,3.107214178842474e-05,1.3473467018316824e-05,1.3467665791603087,3.6387738562304643,34.43496423889701,20.93305981961241
57,0.1331375466201994,0.0776488424895824,RationalQuadratic,0.013719453790544109,0.025793668191481742,29.304252547241052,2.1432105468370035,73.66413836927477,0.8195051971218719
58,0.23389988523922828,0.22350371815824704,RationalQuadratic,9.950154254367905e-06,0.0028517040225415234,3.7347558851803764,0.053736250294319284,0.6819108035490306,0.014929472108886194
59,0.137811929000119,0.05892345464929908,Matern52,0.08260033976584859,0.0004127105716770866,9.44079985928693,17.332952327832228,9.729921028153434,8.856498611769455
60,0.11600416077945434,0.06612055994534026,RationalQuadratic,0.005035340181066963,0.016942128609596326,19.982604660921858,6.515236535088584,0.32532351243384966,0.0390836235934355
61,0.2338027538177876,0.020841245702976473,Matern32,0.008546720680291603,8.525654252157068e-05,2.0781652717197,0.8844443791002824,4.956210811691863,0.11404490144800725
62,17.212101513229047,66.90292870090403,RationalQuadratic,0.0012912082870307686,0.0004750617529949483,6.85888715847864,0.010861214372900583,14.938107113161625,83.0074678701004
63,0.12636919155429188,0.05188476963759379,RationalQuadratic,0.02893166779196835,0.012485353960440123,0.6075896732416733,13.164933123011123,24.761988478535503,0.17700171283057195
64,0.13670670563770768,0.1275247784749708,Matern52,0.0001762176352478967,0.0071263372696051715,38.65266161574098,45.804510995453974,1.0452749688885792,0.0776070056549106
65,0.12560219689532257,0.045421370013301716,Matern32,0.0025821526060239965,0.0016717054332299986,3.3907173260367616,65.2692341737837,2.36422779165894,0.04048318756085942
66,0.09070725125236086,0.03108309672143823,RationalQuadratic,0.003415898156672978,0.001178953194562088,7.881769638220537,23.314062578384046,3.340695868782102,0.060752855826453955
67,0.10405086645891151,0.039767638798021934,RationalQuadratic,0.0006834812393866094,0.0007691350231844673,5.0599108060446785,9.073440498944745,3.0536214176986243,0.10512817592220929
68,0.12374325631759756,0.04668118578253154,RationalQuadratic,0.005158869510162951,0.003898526604489817,1.0316720622209636,20.18062189654285,4.152115593948083,0.021093457652189156
